Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Childrens Health Dallas - Tesla Destination,1935 Medical District Dr,,Dallas,TX,75235,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.809191,-96.837838,11/3/2020,168679,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Childrens Health Plano - Tesla Destination,7601 Preston Rd,,Plano,TX,75024,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.079753,-96.798377,11/3/2020,168680,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Childrens Health Trinity Towers - Tesla Destination,277 N Stemmons Fwy,,Dallas,TX,75207,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.779257,-96.812383,11/3/2020,168681,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Commerce Street - Tesla Destination,2109 Commerce St,,Dallas,TX,75201,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.781665,-96.791743,11/3/2020,168700,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Cosential Corporate Headquarters - Tesla Destination,"3100 Alvin Devane Blvd, Building A, Ste 100",,Austin,TX,78741,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.215752,-97.720538,11/3/2020,168707,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Cypress Creek Cottages - Tesla Destination,104 Scudder Ln,,Wimberley,TX,78676,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.013542,-98.105854,11/3/2020,168720,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Dallas High School Renovation - Tesla Destination,2218 Bryan St,,Dallas,TX,75201,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.785896,-96.794768,11/3/2020,168724,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Dallas National Golf Club - Tesla Destination,1515 Knoxville St,,Dallas,TX,75211,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.729056,-96.900413,11/3/2020,168725,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,"Diverse Construction, Inc. - Tesla Destination",1690 E State Highway 121,,Lewisville,TX,75056,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.046222,-96.947678,11/3/2020,168734,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Expo Inn & Suites - Tesla Destination,230 W Loop 121,,Belton,TX,76513,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,31.03106,-97.476172,11/3/2020,168766,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Four Seasons Hotel Houston - Tesla Destination,1300 Lamar St,,Houston,TX,77010,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,29.754226,-95.362917,11/3/2020,168783,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Hall Office Park - Tesla Destination,3001 Dallas Pkwy,,Frisco,TX,75034,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.104349,-96.825202,11/3/2020,168817,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Hampton Inn Carrizo Springs - Tesla Destination,2651 North US Hwy 83,,Carrizo Springs,TX,78834,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,28.498558,-99.82651,11/3/2020,168822,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Hampton Inn Northgate - Tesla Destination,Hardy Toll Road,,Spring,TX,77373,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,30.105464,-95.429276,11/3/2020,168825,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Hill Country Tech Guys - Tesla Destination,2410 Hunter Rd,,San Marcos,TX,78666,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,29.859611,-97.967871,11/3/2020,168835,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Hilton Hotel Waco - Tesla Destination,113 S University Parks Dr,,Waco,TX,76701,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,31.559699,-97.128156,11/3/2020,168839,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Holiday Inn Express & Suites Houston Westchase - Tesla Destination,11303 Westheimer Rd,,Houston,TX,77082,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,29.736413,-95.576225,11/3/2020,168848,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Home2 Suites By Hilton Texas City Houtson - Tesla Destination,3000 Gulf Fwy,,Texas City,TX,77591,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,29.409139,-95.037752,11/3/2020,168855,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,"Home2 Suites By Hilton, Houston Stafford - Tesla Destination",11121 Fountain Lake Dr,,Stafford,TX,77477,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,29.640909,-95.586239,11/3/2020,168856,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Hotel Saint Cecilia - Tesla Destination,112 Academy Dr,,Austin,TX,78704,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.25212,-97.747352,11/3/2020,168860,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Houston International Airport - Private - Tesla Destination,2800 N Terminla Rd,,Houston,TX,77009,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,29.987935,-95.342186,11/3/2020,168862,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Houston Methodist West Hospital - Tesla Destination,18500 Katy Fwy,,Houston,TX,77094,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,29.785731,-95.697239,11/3/2020,168863,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,iClass Pro - Tesla Destination,1249 LL Mackey Pkwy,,Longview,TX,75605,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.582377,-94.760901,11/3/2020,168873,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,La Quinta Inn & Suites Port Lavaca - Tesla Destination,910 Highway 35,,Port Lavaca,TX,77979,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.631783,-96.62959,11/3/2020,168915,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,M3 Design - Tesla Destination,575 Round Rock W Dr Suite 100,,Round Rock,TX,78681,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.505145,-97.690218,11/3/2020,168938,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Memorial Hermann Katy Hospital - Tesla Destination,23900 Katy Freeway,,Katy,TX,77494,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,29.786118,-95.785657,11/3/2020,168961,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Memorial Hermann Sugarland - Tesla Destination,17500 W Grand Pkwy S,,Sugarland,TX,77469,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,29.564728,-95.691482,11/3/2020,168962,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,"MMLJ, Inc. - Tesla Destination",5711 Schurmier Rd,,Houston,TX,77048,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,29.608783,-95.321399,11/3/2020,168969,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,National Instruments - Tesla Destination,11500 North Mopac Expressway,,Austin,TX,78759,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,24,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.408048,-97.725664,11/3/2020,168980,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Rayford Office Park - Tesla Destination,1310 Rayford Office Park Rd,,Spring,TX,77386,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.126216,-95.423443,11/3/2020,169061,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Rockport ER - Tesla Destination,400 Enterprise,,Rockport,TX,78382,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.041157,-97.057724,11/3/2020,169078,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Rogers-OBrien Construction Co. - Tesla Destination,1901 Regal Row,,Dallas,TX,75235,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.837405,-96.868353,11/3/2020,169079,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Rudys Country Store & BBQ Round Rock - Tesla Destination,2400 N Interstate Hwy 35,,Round Rock,TX,78628,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.536466,-97.693815,11/3/2020,169083,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Rudys Country Store and BBQ Austin - Tesla Destination,7709 Ranch Rd 620,,Austin,TX,78726,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.410584,-97.849461,11/3/2020,169084,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Schlumberger - Tesla Destination,10001 Richmond Ave,,Houston,TX,77042,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,29.728477,-95.549167,11/3/2020,169091,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,SecuraShot Technologies - Tesla Destination,2415 Lifehaus Industrial Drive,,NEW BRAUNFELS,TX,78130,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,29.736604,-98.081041,11/3/2020,169096,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Sleeptronic - Tesla Destination,4250 Cambridge Rd,,Fort Worth,TX,76155,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.825229,-97.043173,11/3/2020,169110,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Smith Protective Management - Tesla Destination,4440 Beltway Dr,,Addison,TX,75001,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.951559,-96.836838,11/3/2020,169111,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,SpaceX - McGregor - Tesla Destination,1 Rocket Rd,,McGregor,TX,76657,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,31.400794,-97.459988,11/3/2020,169118,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Staybridge Suites Austin North - Tesla Destination,2207 W Parmer Ln,,Austin,TX,78727,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.416996,-97.699253,11/3/2020,169132,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Staybridge Suites Houston Willowbrook - Hwy 249 - Tesla Destination,18828 State Hwy 249,,Houston,TX,77070,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,29.969726,-95.558776,11/3/2020,169133,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,"Staybridge United - Houston,TX - Tesla Destination",9901 United Dr,,Houston,TX,77036,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,29.707403,-95.555696,11/3/2020,169136,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Sterling Fabrication Technology - Tesla Destination,2707 W Mockingbird Ln,,Dallas,TX,75235,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.829916,-96.84296,11/3/2020,169137,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,TAS Energy - Tesla Destination,6110 Cullen Blvd,,Houston,TX,77021,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,29.697899,-95.350986,11/3/2020,169158,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Telco Intercontinental - Tesla Destination,9812 Whithorn Dr,,Houston,TX,77095,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,29.92705,-95.646495,11/3/2020,169161,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Texoma Medical Center - Tesla Destination,5016 N Hwy 75,,Denison,TX,75020,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.710034,-96.5856,11/3/2020,169164,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Triumph Lending - Tesla Destination,12075 Spring Cypress Rd,,Houston,TX,77377,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,30.012339,-95.612366,11/3/2020,169222,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Wonderland Montessori Academy of Flower mound - Tesla Destination,3701 Auburn Dr,,Flower Mound,TX,75022,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.036672,-97.088708,11/3/2020,169272,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Wonderland Montessori Academy of Las Colinas - Tesla Destination,431 E Royal Ln,,Irving,TX,75039,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.895966,-96.936807,11/3/2020,169273,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Wonderland Montessori Academy of Mckinney - Tesla Destination,3132 Hudson Crossing,,McKinney,TX,75070,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.171595,-96.702638,11/3/2020,169274,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,ZaZen Medical Group - Tesla Destination,25230 Kingsland Blvd,,Katy,TX,77494,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,29.771431,-95.811249,11/3/2020,169279,2021-03-11 23:22:17 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,HAMPTON FB DUAL HISFB,1570 Mira Lago Blvd,,Farmers Branch,TX,75234,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.904427,-96.922807,10/29/2022,169291,2022-10-29 01:08:03 UTC,,,,11/18/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SEWELL JLRNA DEMO LINE,13910 N FM 620,,Austin,TX,78717,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.47664,-97.76705,10/29/2022,169337,2022-10-29 01:09:22 UTC,,,,11/19/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RIVERHAUS DC FAST 01,545 Creekside Crossing,,New Braunfels,TX,78130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.723703,-98.06724,10/29/2022,169377,2022-10-29 01:09:25 UTC,,,,11/20/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DAL PARKING DAL GARAGE B2,8008 Herb Kelleher Way Parking Garage B,,Dallas,TX,75235,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.842029,-96.848096,10/29/2022,169459,2022-10-29 00:53:58 UTC,,,,11/25/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PLATINUM PARK 2100 ROSS EV,2100 Ross Ave.,,Dallas,TX,75201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.787218,-96.797536,10/29/2022,169526,2022-10-29 00:55:54 UTC,,,,11/30/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,The Domain - Tesla Supercharger,11410 Century Oaks Terrace,,Austin,TX,78758,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,30.402497,-97.724726,10/11/2021,169535,2021-11-04 18:37:47 UTC,P,,,11/23/2020,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,The Shops at La Cantera,15900 La Cantera Pkwy,,San Antonio,TX,78256,,888-264-2208,E,,Public,6am-12am daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,29.591904,-98.611084,5/5/2022,169540,2022-05-05 20:22:04 UTC,P,,,11/23/2020,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,FALSE
ELEC,The Shops at La Cantera,15900 La Cantera Pkwy,,San Antonio,TX,78256,,888-264-2208,E,,Public,6am-12am daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,29.593688,-98.614609,5/5/2022,169541,2022-05-05 20:22:04 UTC,P,,,11/23/2020,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,FALSE
ELEC,The Shops at La Cantera,15900 La Cantera Pkwy,,San Antonio,TX,78256,,888-264-2208,E,,Public,6am-12am daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,29.594392,-98.614574,5/5/2022,169542,2022-05-05 20:22:04 UTC,P,,,11/23/2020,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,FALSE
ELEC,The Shops at La Cantera,15900 La Cantera Pkwy,,San Antonio,TX,78256,,888-264-2208,E,,Public,6am-12am daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,29.593942,-98.616783,5/5/2022,169543,2022-05-05 20:22:04 UTC,P,,,11/23/2020,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,FALSE
ELEC,The Shops at La Cantera,15900 La Cantera Pkwy,,San Antonio,TX,78256,,888-264-2208,E,,Public,6am-12am daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,29.593073,-98.616108,5/5/2022,169544,2022-05-05 20:22:04 UTC,P,,,11/23/2020,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,FALSE
